17.1685916667, 59.13095, 0.684615384615
17.17855, 59.1233, 1.21052631579
17.196525, 59.129975, 0.962962962963
17.1595, 59.0758666667, 0.259036144578
17.0938080435, 59.063757029, 0.838709677419
17.1970419872, 59.0677027244, 2.38888888889
17.1996416667, 59.0839083333, 0.244047619048
17.1496416667, 59.1020083333, 0.270833333333
17.2441166667, 59.0993583333, 0.464912280702
17.2387136612, 59.079036612, 0.975
17.2641200775, 59.0496817054, 0.588709677419
17.2418416667, 59.0799666667, 0.114285714286
17.2275666667, 59.0803666667, 0.154929577465
17.2447, 59.100625, 0.3
17.2233916667, 59.0803, 0.722222222222
17.2484416667, 59.107425, 1.125
17.2418836795, 59.0982296241, 1.89772727273
17.1719916667, 59.0820083333, 0.5
17.2293833333, 59.0790166667, 0.135514018692
17.1681166667, 59.1011083333, 0.379581151832
17.19725, 59.0985583333, 0.21511627907
17.1640369261, 59.1125963074, 1.13087248322
17.1524833333, 59.062075, 0.460714285714
17.1287416667, 59.0565166667, 0.984848484848
17.206175, 59.0891416667, 0.722222222222
17.2012083333, 59.0967166667, 0.212871287129
17.1929166667, 59.1307, 0.549668874172
17.1873833333, 59.1416833333, 0.4
17.1883166667, 59.1206333333, 0.0161290322581
17.2895122909, 59.0392494852, 0.580717488789
17.2508, 59.108275, 0.100806451613
17.2297416667, 59.0976166667, 0.823529411765
17.2230083333, 59.0886583333, 0.895833333333
17.2224583333, 59.1026666667, 0.606060606061
17.2050833333, 59.1022, 0.977528089888
17.202725, 59.11005, 0.28125
17.2421787879, 59.077, 2.41949152542
17.2560520833, 59.0592716972, 1.48148148148
17.2771083333, 59.0620666667, 0.3125
17.2228916667, 59.0967416667, 0.0185185185185
17.1607083333, 59.112275, 0.444444444444
17.2085583333, 59.1059333333, 0.00757575757576
17.2137166667, 59.1175333333, 0.246376811594
17.2148666667, 59.1261916667, 0.185714285714
17.242325, 59.0977916667, 0.287878787879
17.242625, 59.0987083333, 0.105263157895
17.2607600939, 59.0783164319, 1.74590163934
17.2293, 59.0850583333, 0.754237288136
17.2188, 59.0872416667, 0.0337837837838
